text,uri,target
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Sort of

**Highlight**:

“Scapegoating and banishing groups of people who are seen as threats, including immigrants and religious minorities; degrading, ridiculing, and demeaning rivals and critics; fostering a cult of the Strong Man who appeals to fear and anger; promises to solve our problems if we just trust in him; reinvents history and has little concern for truth (and) sees no need for rational persuasion.”

**Annotator:**PE-2018-01

",http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html,"[{""source"":""http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html"",""selector"":[{""exact"":""“Scapegoating and banishing groups of people who are seen as threats, including immigrants and religious minorities; degrading, ridiculing, and demeaning rivals and critics; fostering a cult of the Strong Man who appeals to fear and anger; promises to solve our problems if we just trust in him; reinvents history and has little concern for truth (and) sees no need for rational persuasion.”"",""prefix"":""lowing as the signs to fear:\n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\nThe American Psychiatry Asso""}]}]"
"**CredCo Indicator:**Logical Fallacies - Naturalistic

**Question:**Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?

**Answer:**No

**Annotator:**PE-2018-01

",http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html,"[{""source"":""http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html""}]"
"**CredCo Indicator:**Tone - Emotionally Charged

**Question:**Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-01

",http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html,"[{""source"":""http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html""}]"
"**CredCo Indicator:**Tone - Exaggerated Claims

**Question:**Does the author exaggerate any claims? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-01

",http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html,"[{""source"":""http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html""}]"
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**No Causal Claim

**Annotator:**PE-2018-01

",http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html,"[{""source"":""http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html""}]"
"**Question:**What evidence is given for the primary claim? Select all that apply.

**Answer:**Experts are cited

**Highlight**:

The American Psychiatry Association has a nine-point checklist for narcissism - if someone displays just five of the traits, they have Narcissistic Personality Disorder:

**Annotator:**PE-2018-01

",http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html,"[{""source"":""http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html"",""selector"":[{""exact"":""The American Psychiatry Association has a nine-point checklist for narcissism - if someone displays just five of the traits, they have Narcissistic Personality Disorder:"",""prefix"":""ed for rational persuasion.”\n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\nHas a grandiose sense of sel""}]}]"
"**Question:**What evidence is given for the primary claim? Select all that apply.

**Answer:**Experts are cited

**Highlight**:

“With Trump, he's a disturbed person who protects himself by building up his ego and tearing down others,” an anonymous psychologist explained to the NY Daily News.

**Annotator:**PE-2018-01

",http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html,"[{""source"":""http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html"",""selector"":[{""exact"":""“With Trump, he's a disturbed person who protects himself by building up his ego and tearing down others,” an anonymous psychologist explained to the NY Daily News."",""prefix"":""sistic and sociopathic ways.\n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\nOne woman who used to be one""}]}]"
"**Question:**What evidence is given for the primary claim? Select all that apply.

**Answer:**Experts are cited

**Highlight**:

They published a manifesto warning of Trumpian ideology, citing the following as the signs to fear:

“Scapegoating and banishing groups of people who are seen as threats, including immigrants and religious minorities; degrading, ridiculing, and demeaning rivals and critics; fostering a cult of the Strong Man who appeals to fear and anger; promises to solve our problems if we just trust in him; reinvents history and has little concern for truth (and) sees no need for rational persuasion.”

**Annotator:**PE-2018-01

",http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html,"[{""source"":""http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html"",""selector"":[{""exact"":""They published a manifesto warning of Trumpian ideology, citing the following as the signs to fear:\n\n“Scapegoating and banishing groups of people who are seen as threats, including immigrants and religious minorities; degrading, ridiculing, and demeaning rivals and critics; fostering a cult of the Strong Man who appeals to fear and anger; promises to solve our problems if we just trust in him; reinvents history and has little concern for truth (and) sees no need for rational persuasion.”"",""prefix"":""y thousands of psychologists. "",""type"":""TextQuoteSelector"",""suffix"":""\n\nThe American Psychiatry Asso""}]}]"
"**Question:**What evidence is given for the primary claim? Select all that apply.

**Answer:**Experts are cited

**Highlight**:

the professors from Harvard Medical School and the University of California wrote to the then President, urging him to order a “full medical and neuropsychiatric evaluation” of the then President-elect.

**Annotator:**PE-2018-01

",http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html,"[{""source"":""http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html"",""selector"":[{""exact"":""the professors from Harvard Medical School and the University of California wrote to the then President, urging him to order a “full medical and neuropsychiatric evaluation” of the then President-elect."",""prefix"":""ponsibilities of the office,” "",""type"":""TextQuoteSelector"",""suffix"":""\n\nJust after the election, a g""}]}]"
"**CredCo Indicator:**Inference - Convincing Evidence

**Question:**How convincing do you find the evidence given for the primary claim?

**Answer:**Moderately Convincing

**Annotator:**PE-2018-01

",http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html,"[{""source"":""http://www.independent.co.uk/life-style/health-and-families/donald-trump-mental-illness-narcisissm-us-president-psychologists-inauguration-crowd-size-paranoia-a7552661.html""}]"
"**Question:**Rate your impression of the credibility of this article

**Answer:**Somewhat high credibility

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker""}]"
"**CredCo Indicator:**Title Representativeness

**Question:**Question: Does the title of the article accurately reflect the content of the article?

**Answer:**Completely Representative

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker""}]"
"**CredCo Indicator:**Clickbait Title

**Question:**Is the headline clickbaity?

**Answer:**Not at all clickbaity

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker""}]"
"**CredCo Indicator:**Single Study Article

**Question:**Is this article primarily about a single scientific study?

**Answer:**Yes

**Highlight**:

A pilot study of 666 homeschooled six to 12-year-olds from four American states published on April 27th in the Journal of Translational Sciences, compared 261 unvaccinated children with 405 partially or fully vaccinated children, and assessed their overall health based on their mothers' reports of vaccinations and physician-diagnosed illnesses.

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""A pilot study of 666 homeschooled six to 12-year-olds from four American states published on April 27th in the Journal of Translational Sciences, compared 261 unvaccinated children with 405 partially or fully vaccinated children, and assessed their overall health based on their mothers' reports of vaccinations and physician-diagnosed illnesses."",""prefix"":"" after the shots. Until now.\n\n"",""type"":""TextQuoteSelector"",""suffix"":"" What it found about increases""}]}]"
"**Question:**Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.

**Answer:**Studies

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker""}]"
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 1

**Highlight**:

A pilot study of 666 homeschooled six to 12-year-olds from four American states published on April 27th in the Journal of Translational Sciences, compared 261 unvaccinated children with 405 partially or fully vaccinated children, and assessed their overall health based on their mothers' reports of vaccinations and physician-diagnosed illnesses.

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""A pilot study of 666 homeschooled six to 12-year-olds from four American states published on April 27th in the Journal of Translational Sciences, compared 261 unvaccinated children with 405 partially or fully vaccinated children, and assessed their overall health based on their mothers' reports of vaccinations and physician-diagnosed illnesses."",""prefix"":"" after the shots. Until now.\n\n"",""type"":""TextQuoteSelector"",""suffix"":"" What it found about increases""}]}]"
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 2

**Highlight**:

Recent research has thrown everything scientists used to say about it (and the CDC still does) in the bin: aluminum is not excreted from the body within hours or days, but it persists for years and can migrate to organs including lymph, spleen and brain.

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""Recent research has thrown everything scientists used to say about it (and the CDC still does) in the bin: aluminum is not excreted from the body within hours or days, but it persists for years and can migrate to organs including lymph, spleen and brain."",""prefix"":""e an immune system response.  "",""type"":""TextQuoteSelector"",""suffix"":"" Aluminum in vaccines has been""}]}]"
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 3

**Highlight**:

New research links microbiome shifts to a growing list of diseases from irritable bowel syndrome, obesity,  Crohn’s disease, diabetes and multiple sclerosis to mood disorders such as anxiety and depression, mental illnesses such as schizophrenia and  autism.

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""New research links microbiome shifts to a growing list of diseases from irritable bowel syndrome, obesity,  Crohn’s disease, diabetes and multiple sclerosis to mood disorders such as anxiety and depression, mental illnesses such as schizophrenia and  autism."",""prefix"":""ofoundly this impacts health. "",""type"":""TextQuoteSelector"",""suffix"":""\n\nIn a 2011 Lancet study, Dani""}]}]"
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 4

**Highlight**:

In a 2011 Lancet study, Danish researchers concluded the pneumococcal vaccine had a “much broader effect...on the microbial community than currently assumed, and highlights the need for careful monitoring when implementing vaccines...”

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""In a 2011 Lancet study, Danish researchers concluded the pneumococcal vaccine had a “much broader effect...on the microbial community than currently assumed, and highlights the need for careful monitoring when implementing vaccines...”"",""prefix"":""s schizophrenia and  autism.\n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\nAnother recent study found i""}]}]"
"**Question:**Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).

**Answer:**4 or more

**Highlight**:

This 2014 study describes how researchers used aluminum hydroxide bound to a bordetella pertussis  (that's whooping cough bacteria in every child's two, four, six and 18-month DTaP which also contains aluminum) and exposed the animal to an oral antigen (ie., food, like peanuts or soya)  to produce rats with food allergies.

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""This 2014 study describes how researchers used aluminum hydroxide bound to a bordetella pertussis  (that's whooping cough bacteria in every child's two, four, six and 18-month DTaP which also contains aluminum) and exposed the animal to an oral antigen (ie., food, like peanuts or soya)  to produce rats with food allergies."",""prefix"":""hinitis (hay fever) in mice.\n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\nStudies like these (here and""}]}]"
"**Question:**Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).

**Answer:**4 or more

**Highlight**:

Studies like these (here and here) describe how aluminum hydroxide linked to egg white protein (another vaccine ingredient) is used to create animal models of asthma.

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""Studies like these (here and here) describe how aluminum hydroxide linked to egg white protein (another vaccine ingredient) is used to create animal models of asthma."",""prefix"":""ce rats with food allergies.\n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\nSo how does the CDC fail to ""}]}]"
"**Question:**Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).

**Answer:**4 or more

**Highlight**:

Another recent study found it isn't just pneumococcal bugs that are affected, but several unexpected types of infectious bugs rush in to colonize where vaccines have been.

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""Another recent study found it isn't just pneumococcal bugs that are affected, but several unexpected types of infectious bugs rush in to colonize where vaccines have been."",""prefix"":""en implementing vaccines...”\n\n"",""type"":""TextQuoteSelector"",""suffix"":"" What is the net effect of 69 ""}]}]"
"**Question:**Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).

**Answer:**4 or more

**Highlight**:

New research links microbiome shifts to a growing list of diseases from irritable bowel syndrome, obesity,  Crohn’s disease, diabetes and multiple sclerosis to mood disorders such as anxiety and depression, mental illnesses such as schizophrenia and  autism.

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""New research links microbiome shifts to a growing list of diseases from irritable bowel syndrome, obesity,  Crohn’s disease, diabetes and multiple sclerosis to mood disorders such as anxiety and depression, mental illnesses such as schizophrenia and  autism."",""prefix"":""ofoundly this impacts health. "",""type"":""TextQuoteSelector"",""suffix"":""\n\nIn a 2011 Lancet study, Dani""}]}]"
"**Question:**Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).

**Answer:**4 or more

**Highlight**:

In a 2011 Lancet study, Danish researchers concluded the pneumococcal vaccine had a “much broader effect...on the microbial community than currently assumed, and highlights the need for careful monitoring when implementing vaccines...”

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""In a 2011 Lancet study, Danish researchers concluded the pneumococcal vaccine had a “much broader effect...on the microbial community than currently assumed, and highlights the need for careful monitoring when implementing vaccines...”"",""prefix"":""s schizophrenia and  autism.\n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\nAnother recent study found i""}]}]"
"**Question:**Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).

**Answer:**4 or more

**Highlight**:

Recent research has thrown everything scientists used to say about it (and the CDC still does) in the bin: aluminum is not excreted from the body within hours or days, but it persists for years and can migrate to organs including lymph, spleen and brain.

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""Recent research has thrown everything scientists used to say about it (and the CDC still does) in the bin: aluminum is not excreted from the body within hours or days, but it persists for years and can migrate to organs including lymph, spleen and brain."",""prefix"":""e an immune system response.  "",""type"":""TextQuoteSelector"",""suffix"":"" Aluminum in vaccines has been""}]}]"
"**CredCo Indicator:**Confidence - Extent Claims Justified

**Question:**To what extent does their confidence in their claims seem justified?

**Answer:**Mostly justified

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker""}]"
"**CredCo Indicator:**Confidence - Acknowledge Uncertainty

**Question:**Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

“The extent to which these findings apply to the population of homeschooled children as well as the general population awaits further research on vaccinated and unvaccinated children,” Mawson and colleagues say. “Investigating and understanding the biological basis of these unexpected nonspecific outcomes of vaccination is essential for ensuring evidence-based vaccine policies and decisions.”

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""“The extent to which these findings apply to the population of homeschooled children as well as the general population awaits further research on vaccinated and unvaccinated children,” Mawson and colleagues say. “Investigating and understanding the biological basis of these unexpected nonspecific outcomes of vaccination is essential for ensuring evidence-based vaccine policies and decisions.”"",""prefix"":""ng disability (see Table 4).\n\n"",""type"":""TextQuoteSelector"",""suffix"":""  \n\nThere is little evidence, ""}]}]"
"**CredCo Indicator:**Confidence - Acknowledge Uncertainty

**Question:**Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

“There was no explanation for the differences in health outcomes observed between the vaccinated and unvaccinated groups of children other than vaccination itself,” the study's authors concluded.  Although the design of the study limits causal interpretation, they added, there is an apparent dose-response relationship between vaccination and chronic illness too, with the partially vaccinated showing intermediate odds of being diagnosed with chickenpox and whooping cough as well as ear infection, pneumonia, allergic rhinitis, ADHD, eczema, and learning disability (see Table 4).

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""“There was no explanation for the differences in health outcomes observed between the vaccinated and unvaccinated groups of children other than vaccination itself,” the study's authors concluded.  Although the design of the study limits causal interpretation, they added, there is an apparent dose-response relationship between vaccination and chronic illness too, with the partially vaccinated showing intermediate odds of being diagnosed with chickenpox and whooping cough as well as ear infection, pneumonia, allergic rhinitis, ADHD, eczema, and learning disability (see Table 4)."",""prefix"":""n children?\n\nNo Explanation?\n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\n“The extent to which these f""}]}]"
"**CredCo Indicator:**Logical Fallacies - Straw Man

**Question:**Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker""}]"
"**CredCo Indicator:**Logical Fallacies - False Dilemma

**Question:**Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker""}]"
"**CredCo Indicator:**Logical Fallacies - Slippery Slope

**Question:**Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker""}]"
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**No

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker""}]"
"**CredCo Indicator:**Logical Fallacies - Naturalistic

**Question:**Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?

**Answer:**No

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker""}]"
"**CredCo Indicator:**Tone - Emotionally Charged

**Question:**Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker""}]"
"**CredCo Indicator:**Tone - Exaggerated Claims

**Question:**Does the author exaggerate any claims? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker""}]"
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

What it found about increases in immune-mediated diseases like allergies and neurodevelopmental diseases including autism, should make all parents think twice before they ever vaccinate again:

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""What it found about increases in immune-mediated diseases like allergies and neurodevelopmental diseases including autism, should make all parents think twice before they ever vaccinate again:"",""prefix"":""hysician-diagnosed illnesses. "",""type"":""TextQuoteSelector"",""suffix"":""\n\n*Vaccinated children were ov""}]}]"
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

In the homeschooler study, the risk of being diagnosed on the autism spectrum was over four-fold higher among vaccinated children than unvaccinated children (OR 4.2).

**Annotator:**PE-2018-01

",http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker,"[{""source"":""http://info.cmsri.org/the-driven-researcher-blog/vaccinated-vs.-unvaccinated-guess-who-is-sicker"",""selector"":[{""exact"":""In the homeschooler study, the risk of being diagnosed on the autism spectrum was over four-fold higher among vaccinated children than unvaccinated children (OR 4.2)."",""prefix"":""c and today it is one in 68.\n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\n “We do not know all of the ""}]}]"
