text,uri,target
"**CredCo Indicator:**Clickbait Title

**Question:**What clickbait techniques does this headline employ (select all that apply)?

**Answer:**Defying convention (“Think Orange Juice is Good for you? Think Again!”, “Here are 5 Foods You Never Thought Would Kill You”)

**Highlight**:

CAUSE A

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""CAUSE A"",""prefix"":""itle: CONFIRMED: E-CIGARETTES "",""type"":""TextQuoteSelector"",""suffix"":"" HORRIBLE INCURABLE DISEASE CA""}]}]"
"**CredCo Indicator:**Clickbait Title

**Question:**What clickbait techniques does this headline employ (select all that apply)?

**Answer:**Defying convention (“Think Orange Juice is Good for you? Think Again!”, “Here are 5 Foods You Never Thought Would Kill You”)

**Highlight**:

E-CIGARETTES CAUSE

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""E-CIGARETTES CAUSE"",""prefix"":""Title: CONFIRMED: "",""type"":""TextQuoteSelector"",""suffix"":"" A HORRIBLE INCURABLE DISEASE ""}]}]"
"**CredCo Indicator:**Clickbait Title

**Question:**What clickbait techniques does this headline employ (select all that apply)?

**Answer:**Defying convention (“Think Orange Juice is Good for you? Think Again!”, “Here are 5 Foods You Never Thought Would Kill You”)

**Highlight**:

CAUSE A

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""CAUSE A"",""prefix"":""itle: CONFIRMED: E-CIGARETTES "",""type"":""TextQuoteSelector"",""suffix"":"" HORRIBLE INCURABLE DISEASE CA""}]}]"
"**CredCo Indicator:**Clickbait Title

**Question:**What clickbait techniques does this headline employ (select all that apply)?

**Answer:**Defying convention (“Think Orange Juice is Good for you? Think Again!”, “Here are 5 Foods You Never Thought Would Kill You”)

**Highlight**:

HORRIBLE INCURABLE DISEASE

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""HORRIBLE INCURABLE DISEASE"",""prefix"":""NFIRMED: E-CIGARETTES CAUSE A "",""type"":""TextQuoteSelector"",""suffix"":"" CALLED ‘POPCORN LUNG’. WORSE ""}]}]"
"**CredCo Indicator:**Single Study Article

**Question:**Is this article primarily about a single scientific study?

**Answer:**Yes

**Highlight**:

It turns out the Harvard School of Public Health decided to do a study on E-cigarettes and the results are startling. It looks as if they may not pose the traditional cigarette threat, but they pose a different one altogether.

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""It turns out the Harvard School of Public Health decided to do a study on E-cigarettes and the results are startling. It looks as if they may not pose the traditional cigarette threat, but they pose a different one altogether."",""prefix"":""f it’s too good to be true…”\n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\nDiacetyl is a flavouring che""}]}]"
"**Question:**Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.

**Answer:**Experts

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/""}]"
"**Question:**Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.

**Answer:**Studies

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/""}]"
"**Question:**Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.

**Answer:**Organizations

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/""}]"
"**CredCo Indicator:**Quotes from Outside Experts

**Question:**Highlight each expert cited:

**Answer:**Expert 1

**Highlight**:

Joseph Allen,

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""Joseph Allen,"",""prefix"":""nd analyzed them. The author, "",""type"":""TextQuoteSelector"",""suffix"":"" along with his team, discover""}]}]"
"**CredCo Indicator:**Quotes from Outside Experts

**Question:**Highlight each expert cited:

**Answer:**Expert 2

**Highlight**:

David Christiani, Elkan Blout Professor of Environmental Genetics, was the co-author of the study and said the following:

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""David Christiani, Elkan Blout Professor of Environmental Genetics, was the co-author of the study and said the following:"",""prefix"":""ll pop up in the near future. "",""type"":""TextQuoteSelector"",""suffix"":""\n\n“Since most of the health co""}]}]"
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 1

**Highlight**:

study on E-cigarettes and the results are startling.

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""study on E-cigarettes and the results are startling."",""prefix"":""Public Health decided to do a "",""type"":""TextQuoteSelector"",""suffix"":"" It looks as if they may not p""}]}]"
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 1

**Highlight**:






**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""\n\n\n"",""prefix"":""also discovered the following:"",""type"":""TextQuoteSelector"",""suffix"":""\n\n“The amount of diacetyl in 3""}]}]"
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 1

**Highlight**:

They took 51 different flavored e-cigs and analyzed them. The author, Joseph Allen, along with his team, discovered that at least 1 of 3 top toxins were found in 47 of the e-cigs. These toxins are: diacetyl, acetoin, 2,3-pentanedione. They also discovered the following:

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""They took 51 different flavored e-cigs and analyzed them. The author, Joseph Allen, along with his team, discovered that at least 1 of 3 top toxins were found in 47 of the e-cigs. These toxins are: diacetyl, acetoin, 2,3-pentanedione. They also discovered the following:"",""prefix"":""eath and excessive coughing.\n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\n\n\n\n“The amount of diacetyl i""}]}]"
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 1

**Highlight**:

They also discovered the following:

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""They also discovered the following:"",""prefix"":""l, acetoin, 2,3-pentanedione. "",""type"":""TextQuoteSelector"",""suffix"":""\n\n\n\n\n“The amount of diacetyl i""}]}]"
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 1

**Highlight**:

amount that was able to be detected by the laboratory. Diacetyl and other related flavoring chemicals are used in many other flavors beyond butter-flavored popcorn, including fruit flavors, alcohol flavors, and candy flavored e-cigarettes.”

Allan also noted how scary these findings

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""amount that was able to be detected by the laboratory. Diacetyl and other related flavoring chemicals are used in many other flavors beyond butter-flavored popcorn, including fruit flavors, alcohol flavors, and candy flavored e-cigarettes.”\n\nAllan also noted how scary these findings"",""prefix"":""39 of the e-cigs exceeded the "",""type"":""TextQuoteSelector"",""suffix"":"" are as the flavor names of th""}]}]"
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 1

**Highlight**:

“The amount of diacetyl in 39 of the e-cigs exceeded the amount that was able to be detected by the laboratory. Diacetyl and other related flavoring chemicals are used in many other flavors beyond butter-flavored popcorn, including fruit flavors, alcohol flavors, and candy flavored e-cigarettes.”

Allan also noted how scary these findings are as the flavor names of these e-cigs include cotton candy, cupcake, and other flavors which would clearly be attractive to young people.

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""“The amount of diacetyl in 39 of the e-cigs exceeded the amount that was able to be detected by the laboratory. Diacetyl and other related flavoring chemicals are used in many other flavors beyond butter-flavored popcorn, including fruit flavors, alcohol flavors, and candy flavored e-cigarettes.”\n\nAllan also noted how scary these findings are as the flavor names of these e-cigs include cotton candy, cupcake, and other flavors which would clearly be attractive to young people."",""prefix"":""discovered the following:\n\n\n\n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\nBut that’s not all. Due to t""}]}]"
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 1

**Highlight**:

author,

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""author,"",""prefix"":""e-cigs and analyzed them. The "",""type"":""TextQuoteSelector"",""suffix"":"" Joseph Allen, along with his ""}]}]"
"**CredCo Indicator:**Citation of Organizations

**Question:**Highlight each organization cited:

**Answer:**Cited Organization 1

**Highlight**:

Harvard School of Public Health

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""Harvard School of Public Health"",""prefix"":""o be true…”\n\nIt turns out the "",""type"":""TextQuoteSelector"",""suffix"":"" decided to do a study on E-ci""}]}]"
"**Question:**Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).

**Answer:**2

**Highlight**:

Diacetyl is a flavouring chemical used in E-cigs which are linked to cases of severe respiratory disease, most notably the incurable condition called “Popcorn Lung.” This condition was first noticed in workers in microwave popcorn processing facilities who inhaled the artificial butter flavouring.

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""Diacetyl is a flavouring chemical used in E-cigs which are linked to cases of severe respiratory disease, most notably the incurable condition called “Popcorn Lung.” This condition was first noticed in workers in microwave popcorn processing facilities who inhaled the artificial butter flavouring."",""prefix"":"" a different one altogether.\n\n"",""type"":""TextQuoteSelector"",""suffix"":"" The disease is totally debili""}]}]"
"**Question:**Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).

**Answer:**2

**Highlight**:

Here’s a video where e-cigs led to devastating results for one man:

[Video titled “e-Cigarette Chemical Linked to ‘Popcorn Lung’ - Newsy”]

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""Here’s a video where e-cigs led to devastating results for one man:\n\n[Video titled “e-Cigarette Chemical Linked to ‘Popcorn Lung’ - Newsy”]"",""prefix"":""this emerging smoking trend.\n\n"",""type"":""TextQuoteSelector"",""suffix"":""""}]}]"
"**CredCo Indicator:**Confidence - Extent Claims Justified

**Question:**To what extent does their confidence in their claims seem justified?

**Answer:**Slightly justified

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/""}]"
"**CredCo Indicator:**Confidence - Acknowledge Uncertainty

**Question:**Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/""}]"
"**CredCo Indicator:**Logical Fallacies - Straw Man

**Question:**Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).

**Answer:**Sort of

**Highlight**:

fruity-flavored “safe” alternative to traditional smoking, may not be all that after all, and it probably is best to cease any e-cig habits until further research is done on this emerging smoking trend.

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""fruity-flavored “safe” alternative to traditional smoking, may not be all that after all, and it probably is best to cease any e-cig habits until further research is done on this emerging smoking trend."",""prefix"":""g damage.”\n\nIt looks like the "",""type"":""TextQuoteSelector"",""suffix"":""\n\nHere’s a video where e-cigs ""}]}]"
"**CredCo Indicator:**Logical Fallacies - Straw Man

**Question:**Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).

**Answer:**Sort of

**Highlight**:

It looks like the fruity-flavored

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""It looks like the fruity-flavored"",""prefix"":""that can cause lung damage.”\n\n"",""type"":""TextQuoteSelector"",""suffix"":"" “safe” alternative to traditi""}]}]"
"**CredCo Indicator:**Logical Fallacies - Straw Man

**Question:**Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).

**Answer:**Sort of

**Highlight**:

The latest trend in smoking has been E-cigarettes. They have been promoted as a much safer alternative to smoking regular cigarettes. But of course, there’s the old saying that starts out, “if it’s too good to be true…”

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""The latest trend in smoking has been E-cigarettes. They have been promoted as a much safer alternative to smoking regular cigarettes. But of course, there’s the old saying that starts out, “if it’s too good to be true…”"",""prefix"":""CER!\n\nAuthor: Now Check This\n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\nIt turns out the Harvard Sch""}]}]"
"**CredCo Indicator:**Logical Fallacies - False Dilemma

**Question:**Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/""}]"
"**CredCo Indicator:**Logical Fallacies - Slippery Slope

**Question:**Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/""}]"
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

WORSE THAN LUNG CANCER!

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""WORSE THAN LUNG CANCER!"",""prefix"":""ISEASE CALLED ‘POPCORN LUNG’. "",""type"":""TextQuoteSelector"",""suffix"":""\n\nAuthor: Now Check This\n\nThe ""}]}]"
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

The disease is totally debilitating and irreversible. It’s a respiratory disease which causes scarring in tiny air sacs in the lungs. This leads to shortness of breath and excessive coughing.

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""The disease is totally debilitating and irreversible. It’s a respiratory disease which causes scarring in tiny air sacs in the lungs. This leads to shortness of breath and excessive coughing."",""prefix"":""artificial butter flavouring. "",""type"":""TextQuoteSelector"",""suffix"":""\n\nThey took 51 different flavo""}]}]"
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

scary these findings are

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""scary these findings are"",""prefix"":""ettes.”\n\nAllan also noted how "",""type"":""TextQuoteSelector"",""suffix"":"" as the flavor names of these ""}]}]"
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

But that’s not all. Due to the fact that e-cigs are so new, it wouldn’t be a stretch to figure that even more risks will pop up in the near future.

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""But that’s not all. Due to the fact that e-cigs are so new, it wouldn’t be a stretch to figure that even more risks will pop up in the near future."",""prefix"":"" attractive to young people.\n\n"",""type"":""TextQuoteSelector"",""suffix"":"" David Christiani, Elkan Blout""}]}]"
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

scary

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""scary"",""prefix"":""ettes.”\n\nAllan also noted how "",""type"":""TextQuoteSelector"",""suffix"":"" these findings are as the fla""}]}]"
"**CredCo Indicator:**Logical Fallacies - Naturalistic

**Question:**Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?

**Answer:**No

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/""}]"
"**CredCo Indicator:**Tone - Emotionally Charged

**Question:**Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

WORSE THAN LUNG CANCER!

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""WORSE THAN LUNG CANCER!"",""prefix"":""ISEASE CALLED ‘POPCORN LUNG’. "",""type"":""TextQuoteSelector"",""suffix"":""\n\nAuthor: Now Check This\n\nThe ""}]}]"
"**CredCo Indicator:**Tone - Emotionally Charged

**Question:**Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

“if it’s too good to be true…”

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""“if it’s too good to be true…”"",""prefix"":""e old saying that starts out, "",""type"":""TextQuoteSelector"",""suffix"":""\n\nIt turns out the Harvard Sch""}]}]"
"**CredCo Indicator:**Tone - Emotionally Charged

**Question:**Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

scary

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""scary"",""prefix"":""ettes.”\n\nAllan also noted how "",""type"":""TextQuoteSelector"",""suffix"":"" these findings are as the fla""}]}]"
"**CredCo Indicator:**Tone - Exaggerated Claims

**Question:**Does the author exaggerate any claims? If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

WORSE THAN LUNG CANCER!

**Annotator:**PE-2018-02

",http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/,"[{""source"":""http://nowcheckthis.com/2017/03/23/confirmed-e-cigarettes-cause-a-horrible-incurable-disease-called-popcorn-lung-worse-than-lung-cancer/"",""selector"":[{""exact"":""WORSE THAN LUNG CANCER!"",""prefix"":""ISEASE CALLED ‘POPCORN LUNG’. "",""type"":""TextQuoteSelector"",""suffix"":""\n\nAuthor: Now Check This\n\nThe ""}]}]"
