text,uri,target
"**CredCo Indicator:**Logical Fallacies - False Dilemma

**Question:**Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-03

",http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/,"[{""source"":""http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/""}]"
"**CredCo Indicator:**Logical Fallacies - Slippery Slope

**Question:**Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

This beverage is exceptional due to the fact that it assists you to prevent the increase of weight.

**Annotator:**PE-2018-03

",http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/,"[{""source"":""http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/"",""selector"":[{""exact"":""This beverage is exceptional due to the fact that it assists you to prevent the increase of weight."",""prefix"":""ieve a flat abdominal area. \n\n"",""type"":""TextQuoteSelector"",""suffix"":""\n\n[Picture of drink with grape""}]}]"
"**CredCo Indicator:**Logical Fallacies - Slippery Slope

**Question:**Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

Drink before each meal… breaks down fat cells faster than anything else.]

**Annotator:**PE-2018-03

",http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/,"[{""source"":""http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/"",""selector"":[{""exact"":""Drink before each meal… breaks down fat cells faster than anything else.]"",""prefix"":""le cider vinegar\n1 tsp honey\n\n"",""type"":""TextQuoteSelector"",""suffix"":""""}]}]"
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**No

**Annotator:**PE-2018-03

",http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/,"[{""source"":""http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/""}]"
"**CredCo Indicator:**Logical Fallacies - Naturalistic

**Question:**Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?

**Answer:**No

**Annotator:**PE-2018-03

",http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/,"[{""source"":""http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/""}]"
"**CredCo Indicator:**Tone - Emotionally Charged

**Question:**Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-03

",http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/,"[{""source"":""http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/""}]"
"**CredCo Indicator:**Tone - Exaggerated Claims

**Question:**Does the author exaggerate any claims? If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

you can cleanse the organ system completely and get rid of harmful contaminants, it likewise enhances brain activity and function,

**Annotator:**PE-2018-03

",http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/,"[{""source"":""http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/"",""selector"":[{""exact"":""you can cleanse the organ system completely and get rid of harmful contaminants, it likewise enhances brain activity and function,"",""prefix"":"" you have many benefits since "",""type"":""TextQuoteSelector"",""suffix"":"" and helps avoid fluid retenti""}]}]"
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

One serving of grapefruit has just 53 calories and about 2 grams of fiber.

**Annotator:**PE-2018-03

",http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/,"[{""source"":""http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/"",""selector"":[{""exact"":""One serving of grapefruit has just 53 calories and about 2 grams of fiber."",""prefix"":""reatment for another 7 days.\n\n"",""type"":""TextQuoteSelector"",""suffix"":"" A research study has actually""}]}]"
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

Apple cider vinegar promotes digestion,

**Annotator:**PE-2018-03

",http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/,"[{""source"":""http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/"",""selector"":[{""exact"":""Apple cider vinegar promotes digestion,"",""prefix"":""ater weight loss in dieters.\n\n"",""type"":""TextQuoteSelector"",""suffix"":"" it likewise decreases the qua""}]}]"
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

Nevertheless, unlike refined sugar, honey contains beneficial vitamins and minerals too.

**Annotator:**PE-2018-03

",http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/,"[{""source"":""http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/"",""selector"":[{""exact"":""Nevertheless, unlike refined sugar, honey contains beneficial vitamins and minerals too."",""prefix"":""use honey does include sugar. "",""type"":""TextQuoteSelector"",""suffix"":"" Refined table sugar, which pe""}]}]"
"**Question:**What evidence is given for the primary claim? Select all that apply.

**Answer:**No evidence given

**Annotator:**PE-2018-03

",http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/,"[{""source"":""http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/""}]"
"**CredCo Indicator:**Inference - Convincing Evidence

**Question:**How convincing do you find the evidence given for the primary claim?

**Answer:**Slightly Convincing

**Annotator:**PE-2018-03

",http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/,"[{""source"":""http://www.publichealthabc.com/2-cups-day-1-week-stomach-will-flatter/""}]"
"**Question:**Rate your impression of the credibility of this article

**Answer:**Medium credibility

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**CredCo Indicator:**Title Representativeness

**Question:**Question: Does the title of the article accurately reflect the content of the article?

**Answer:**Completely Representative

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**CredCo Indicator:**Clickbait Title

**Question:**Is the headline clickbaity?

**Answer:**A little bit clickbaity

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**CredCo Indicator:**Clickbait Title

**Question:**What clickbait techniques does this headline employ (select all that apply)?

**Answer:**Cliffhanger to a story (“You Won’t Believe What Happens Next”, “Man Divorces His Wife After Overhearing This Conversation”)

**Highlight**:

Arctic stronghold of world’s seeds flooded

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts"",""selector"":[{""exact"":""Arctic stronghold of world’s seeds flooded"",""prefix"":""Title: "",""type"":""TextQuoteSelector"",""suffix"":"" after permafrost melts\n\nNo se""}]}]"
"**CredCo Indicator:**Single Study Article

**Question:**Is this article primarily about a single scientific study?

**Answer:**No

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**Question:**Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.

**Answer:**Experts

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**CredCo Indicator:**Quotes from Outside Experts

**Question:**Highlight each expert cited:

**Answer:**Expert 1

**Highlight**:

Ketil Isaksen, from Norway’s Meteorological Institute.

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts"",""selector"":[{""exact"":""Ketil Isaksen, from Norway’s Meteorological Institute."",""prefix"":"" recent decades, according to "",""type"":""TextQuoteSelector"",""suffix"":""\n\n“The Arctic and especially S""}]}]"
"**CredCo Indicator:**Quotes from Outside Experts

**Question:**Highlight each expert cited:

**Answer:**Expert 2

**Highlight**:

Åsmund Asdal at the Nordic Genetic Resource Centre,

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts"",""selector"":[{""exact"":""Åsmund Asdal at the Nordic Genetic Resource Centre,"",""prefix"":""d to last for eternity,” said "",""type"":""TextQuoteSelector"",""suffix"":"" which operates the seed vault""}]}]"
"**CredCo Indicator:**Quotes from Outside Experts

**Question:**Highlight each expert cited:

**Answer:**Expert 3

**Highlight**:

Hege Njaa Aschim, from the Norwegian government,

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts"",""selector"":[{""exact"":""Hege Njaa Aschim, from the Norwegian government,"",""prefix"":""reme weather like that,” said "",""type"":""TextQuoteSelector"",""suffix"":"" which owns the vault.\n\n[Embed""}]}]"
"**CredCo Indicator:**Confidence - Extent Claims Justified

**Question:**To what extent does their confidence in their claims seem justified?

**Answer:**Mostly justified

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**CredCo Indicator:**Confidence - Acknowledge Uncertainty

**Question:**Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

The vault’s managers are now waiting to see if the extreme heat of this winter was a one-off or will be repeated or even exceeded as climate change heats the planet.

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts"",""selector"":[{""exact"":""The vault’s managers are now waiting to see if the extreme heat of this winter was a one-off or will be repeated or even exceeded as climate change heats the planet."",""prefix"":""raph: Jens Buttner/dpa/Alamy\n\n"",""type"":""TextQuoteSelector"",""suffix"":"" The end of 2016 saw average t""}]}]"
"**CredCo Indicator:**Confidence - Acknowledge Uncertainty

**Question:**Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

“The question is whether this is just happening now, or will it escalate?”

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts"",""selector"":[{""exact"":""“The question is whether this is just happening now, or will it escalate?”"",""prefix"":""mafrost above melting point.\n\n"",""type"":""TextQuoteSelector"",""suffix"":"" said Aschim. The Svalbard arc""}]}]"
"**CredCo Indicator:**Logical Fallacies - Straw Man

**Question:**Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**CredCo Indicator:**Logical Fallacies - False Dilemma

**Question:**Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**CredCo Indicator:**Logical Fallacies - Slippery Slope

**Question:**Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**No

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**CredCo Indicator:**Logical Fallacies - Naturalistic

**Question:**Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?

**Answer:**No

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**CredCo Indicator:**Tone - Emotionally Charged

**Question:**Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**CredCo Indicator:**Tone - Exaggerated Claims

**Question:**Does the author exaggerate any claims? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**Singular Causal Claim

**Highlight**:

global warming produced extraordinary temperatures over the winter, sending meltwater gushing into the entrance tunnel.

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts"",""selector"":[{""exact"":""global warming produced extraordinary temperatures over the winter, sending meltwater gushing into the entrance tunnel."",""prefix"":""rcle, has been breached after "",""type"":""TextQuoteSelector"",""suffix"":""\n\nThe vault is on the Norwegia""}]}]"
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**Singular Causal Claim

**Highlight**:

But soaring temperatures in the Arctic at the end of the world’s hottest ever recorded year led to melting and heavy rain, when light snow should have been falling.

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts"",""selector"":[{""exact"":""But soaring temperatures in the Arctic at the end of the world’s hottest ever recorded year led to melting and heavy rain, when light snow should have been falling."",""prefix"":""ural or man-made disasters”.\n\n"",""type"":""TextQuoteSelector"",""suffix"":"" “It was not in our plans to t""}]}]"
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**Singular Causal Claim

**Highlight**:

The climate is changing dramatically

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts"",""selector"":[{""exact"":""The climate is changing dramatically"",""prefix"":""r than the rest of the world. "",""type"":""TextQuoteSelector"",""suffix"":"" and we are all amazed at how ""}]}]"
"**Question:**What evidence is given for the primary claim? Select all that apply.

**Answer:**Correlation

**Highlight**:

The Svalbard archipelago, of which Spitsbergen is part, has warmed rapidly in recent decades,

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts"",""selector"":[{""exact"":""The Svalbard archipelago, of which Spitsbergen is part, has warmed rapidly in recent decades,"",""prefix"":""ll it escalate?” said Aschim. "",""type"":""TextQuoteSelector"",""suffix"":"" according to Ketil Isaksen, f""}]}]"
"**Question:**What evidence is given for the primary claim? Select all that apply.

**Answer:**Correlation

**Highlight**:

“The Arctic and especially Svalbard warms up faster than the rest of the world.

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts"",""selector"":[{""exact"":""“The Arctic and especially Svalbard warms up faster than the rest of the world."",""prefix"":""’s Meteorological Institute.\n\n"",""type"":""TextQuoteSelector"",""suffix"":"" The climate is changing drama""}]}]"
"**CredCo Indicator:**Inference - Convincing Evidence

**Question:**How convincing do you find the evidence given for the primary claim?

**Answer:**Moderately Convincing

**Annotator:**PE-2018-03

",https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts,"[{""source"":""https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts""}]"
"**Question:**Rate your impression of the credibility of this article

**Answer:**Somewhat low credibility

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**CredCo Indicator:**Title Representativeness

**Question:**Question: Does the title of the article accurately reflect the content of the article?

**Answer:**Completely Representative

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**CredCo Indicator:**Clickbait Title

**Question:**Is the headline clickbaity?

**Answer:**Very much clickbaity

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**CredCo Indicator:**Clickbait Title

**Question:**What clickbait techniques does this headline employ (select all that apply)?

**Answer:**Provoking emotions, such as shock or surprise (“...Shocking Result”, “...Leave You in Tears”)

**Highlight**:

hypocrites!

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first"",""selector"":[{""exact"":""hypocrites!"",""prefix"":""l your own health care first, "",""type"":""TextQuoteSelector"",""suffix"":""\n\nTell the Republicans: \""Repea""}]}]"
"**CredCo Indicator:**Single Study Article

**Question:**Is this article primarily about a single scientific study?

**Answer:**No

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**Question:**Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.

**Answer:**None

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**CredCo Indicator:**Confidence - Extent Claims Justified

**Question:**To what extent does their confidence in their claims seem justified?

**Answer:**Completely justified

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**CredCo Indicator:**Confidence - Acknowledge Uncertainty

**Question:**Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**CredCo Indicator:**Logical Fallacies - Straw Man

**Question:**Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**CredCo Indicator:**Logical Fallacies - False Dilemma

**Question:**Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**CredCo Indicator:**Logical Fallacies - Slippery Slope

**Question:**Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**No

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**CredCo Indicator:**Logical Fallacies - Naturalistic

**Question:**Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?

**Answer:**No

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**CredCo Indicator:**Tone - Emotionally Charged

**Question:**Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

""Repeal your own government-subsidized health care first, hypocrites!""

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first"",""selector"":[{""exact"":""\""Repeal your own government-subsidized health care first, hypocrites!\"""",""prefix"":""rites!\n\nTell the Republicans: "",""type"":""TextQuoteSelector"",""suffix"":""\n\nRepublicans are rushing forw""}]}]"
"**CredCo Indicator:**Tone - Emotionally Charged

**Question:**Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

So they want to take away health care from millions, but still keep their own sweetheart deal?   No way.

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first"",""selector"":[{""exact"":""So they want to take away health care from millions, but still keep their own sweetheart deal?   No way."",""prefix"":""t picks up most of the tab. \n\n"",""type"":""TextQuoteSelector"",""suffix"":"" \n\nSend the Republicans a mess""}]}]"
"**CredCo Indicator:**Tone - Exaggerated Claims

**Question:**Does the author exaggerate any claims? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**No Causal Claim

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**Question:**What evidence is given for the primary claim? Select all that apply.

**Answer:**No evidence given

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**CredCo Indicator:**Inference - Convincing Evidence

**Question:**How convincing do you find the evidence given for the primary claim?

**Answer:**Not at All Convincing

**Annotator:**PE-2018-03

",http://leftaction.com/repeal-your-own-first,"[{""source"":""http://leftaction.com/repeal-your-own-first""}]"
"**Question:**Rate your impression of the credibility of this article

**Answer:**Medium credibility

**Annotator:**PE-2018-03

",https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042,"[{""source"":""https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042""}]"
"**CredCo Indicator:**Title Representativeness

**Question:**Question: Does the title of the article accurately reflect the content of the article?

**Answer:**Completely Representative

**Annotator:**PE-2018-03

",https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042,"[{""source"":""https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042""}]"
"**CredCo Indicator:**Clickbait Title

**Question:**Is the headline clickbaity?

**Answer:**Not at all clickbaity

**Annotator:**PE-2018-03

",https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042,"[{""source"":""https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042""}]"
"**CredCo Indicator:**Single Study Article

**Question:**Is this article primarily about a single scientific study?

**Answer:**Yes

**Highlight**:

according to the study published in the Journal of Human Resources.

**Annotator:**PE-2018-03

",https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042,"[{""source"":""https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042"",""selector"":[{""exact"":""according to the study published in the Journal of Human Resources."",""prefix"":""“a broad shift in parenting,” "",""type"":""TextQuoteSelector"",""suffix"":""\n\nThe findings are based on th""}]}]"
"**Question:**Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.

**Answer:**Experts

**Annotator:**PE-2018-03

",https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042,"[{""source"":""https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042""}]"
"**Question:**Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.

**Answer:**Studies

**Annotator:**PE-2018-03

",https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042,"[{""source"":""https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042""}]"
"**CredCo Indicator:**Quotes from Outside Experts

**Question:**Highlight each expert cited:

**Answer:**Expert 1

**Highlight**:

co-author Jee-Yeon K. Lehmann, an economist at the Analysis Group in Boston,

**Annotator:**PE-2018-03

",https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042,"[{""source"":""https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042"",""selector"":[{""exact"":""co-author Jee-Yeon K. Lehmann, an economist at the Analysis Group in Boston,"",""prefix"":"" behavior appeared so early,” "",""type"":""TextQuoteSelector"",""suffix"":"" told TODAY.\n\nFirst-time paren""}]}]"
